Id,Price
676,212268.52349271346
6185,285239.9267860464
7730,160585.21036382145
2573,184578.03873969466
10978,206782.88469435676
10962,253467.4934052865
8870,210494.40139077834
8496,172139.26524091495
5517,167992.8603615347
927,178967.06729567514
13675,201808.5412979403
1499,234781.27160487248
15536,338475.23915728333
8602,330748.0534286991
12137,405735.53715907526
9865,252797.4501794152
16353,272830.6106817243
15908,224089.6973343224
3944,184805.5536572338
10359,211227.60643020232
15158,209980.7485906868
3259,264653.68540382833
7220,315610.22374172474
13843,219913.83972748648
16736,185009.39920073323
702,245818.14543473598
16401,94637.4126339796
12134,177824.8446964721
6918,192913.22348291843
11792,128397.19007631965
3798,153761.18037880317
10395,129291.44152339874
11099,121846.40602639285
7090,195413.99018331346
11260,201470.76772982904
9647,209750.50835807846
2903,339205.23039882653
2071,181574.80052973618
8604,197800.68456143158
9346,187124.6062286849
3945,218138.97351287602
3420,141461.15238970463
10842,126992.57064199907
725,158444.6386318987
13931,204922.4819849611
16330,227685.0185838015
9066,423024.9107612136
3326,303281.88811203453
1556,275339.8057773178
6579,98407.17917618735
13877,148555.13437304803
9857,343323.69024851645
7302,253004.92773709702
5684,180082.98883204817
6513,232078.03524983546
11342,114117.04741969173
16561,223173.38104478826
6885,179019.35510299134
9308,183346.19656053156
2559,169409.32667707314
6648,175281.3978321626
15260,173065.6667561299
5113,186151.71650750734
16492,191548.5852933425
12034,274152.0029563758
7248,208941.94096672314
2171,202098.29816224118
10594,158973.5891722157
13241,199822.98915732067
7032,149041.04818620338
4884,158852.5207747007
903,241791.81315090347
162,160895.75712193846
6566,245992.85608272854
8249,113183.53966533252
13106,212003.14039483585
256,122409.73868028999
7976,167371.0650927154
8575,178898.7560569782
7591,306730.4272631025
3204,238228.98082969728
15804,186230.88185174429
1525,318670.1864519601
9038,206556.70962559083
13628,198063.6747581196
10016,206222.97045712863
10208,225226.40332897523
2008,197989.2205783823
13029,212878.0969478375
5099,124487.36704269661
9923,306577.7950684114
9461,141041.89790390467
11086,155121.86426144655
15057,240243.82851119817
10689,170946.65371047336
2053,233680.82299746817
16630,197622.31015537627
4985,162596.77951293555
13881,255982.47554503306
13225,192116.73209824544
5779,65952.71966764232
10262,184216.14626733723
10762,232989.32808830295
9513,189369.40695932126
11128,152726.6439623404
2074,329490.7185529545
933,209335.28276078883
2780,176499.39627816132
6594,108976.5096208266
15394,279068.0404020482
14863,141037.11102224383
6698,215666.71119854038
1611,300218.489236202
174,190560.20212507618
5160,212457.31165442162
3295,343512.247100365
4559,384083.01347096
8254,171858.3294541796
10228,101002.99213242572
13924,136653.10720036647
15341,244315.60240787597
4353,174933.12497955942
4334,68426.13533110915
1872,165851.8801338605
7823,184247.0283071246
310,141715.76802784498
3704,242878.75425526212
11615,257433.568010259
6605,193546.14295635812
3381,185174.14786846854
2143,141379.22940186894
3191,266759.61097713944
13980,165610.36116591186
15613,168756.55269140255
10943,244478.59414310727
9654,180979.55214360982
16053,513150.12162786635
14931,219397.52456416734
8299,224485.84154853513
2147,158352.78871895108
11567,407905.3354183615
5905,130925.28511571897
11160,110283.52359346213
8275,142205.64252931045
16398,198682.07633917514
11229,186392.6538971563
10309,165778.67699844786
7340,267020.3428701309
7653,158413.46606761994
272,206545.3860348071
9831,229824.78484857056
5016,168341.91258101858
5968,72469.40823667365
796,237065.95609735578
12123,124549.3274020323
16629,204225.61200165015
2637,171058.62036645995
6194,231729.2939328911
6216,486252.0838169185
14346,169423.49182828737
6428,133869.53278034276
2891,255010.22482481666
84,176661.2210888924
9260,220265.68338490863
15250,129379.00419098124
2348,221408.81216390483
10427,286764.1908765631
13230,250556.5245942113
1691,190409.85684237696
8803,127152.69797296224
5464,192501.88605998547
10559,111592.78252600218
16787,275934.24746597256
4278,167248.57734961566
6183,171512.95472087228
12775,171003.90540705487
10104,168689.74340153192
13663,185683.05168696638
9404,239711.5328111846
14724,185859.11422302964
10040,176310.23221858017
4646,195401.75583234293
4754,157030.99036159716
3310,219751.62443183566
2003,191922.70156614485
7312,219793.20839715414
10921,225607.52789522999
13419,285736.49139786785
10105,168128.65161350166
2196,393318.34467241215
12659,238569.58438901574
4380,238003.68369706548
10847,150035.21186897438
10805,271197.23262971896
8709,94916.89318030805
8319,180195.5839387084
2215,179315.71928505405
7000,208044.55479567536
7701,108857.97191992313
9678,189319.89765450114
14026,181650.0181514486
7971,167216.26774049172
13734,140591.35863153014
16483,171525.8886371007
6150,208155.73923226327
2931,281704.93014357355
5418,188059.64137615773
1662,412026.6936664831
2441,216115.02711724333
669,144427.12007202226
7734,175976.0708743273
6010,253621.52975179267
266,141101.27821342179
632,143017.10198848718
16221,106718.70084644227
11832,174411.4705094988
5035,92597.45913774954
37,112914.61801705221
6168,170666.9539961543
11757,180545.81150598056
8086,122981.4170442224
6529,219050.10582728044
15121,191766.62824399027
13904,150520.0011817406
3711,153177.82254551948
16563,123072.16604640262
14494,183159.54082114034
3006,214982.92728582543
15299,125283.70447275993
92,270077.8880037539
8066,179436.3321626024
16071,205535.30642004986
10662,129821.90326075222
3883,265660.740448765
5511,125911.01221917574
2821,278526.06181426224
9570,176057.45405679604
4326,252900.01970856794
9251,227271.45059957312
9031,213972.9065815357
12689,193905.34266544602
16380,271180.59483372053
1053,247758.39802650418
4568,186716.76001121307
16140,116958.82027003208
14356,400298.455916632
8466,184493.14360626374
15652,141475.49493915457
3285,118820.45497083238
3198,169092.60396132714
14088,334714.9280708345
2268,119318.42469833957
15472,203884.79672491507
1203,214012.52941962215
7157,282733.72353034926
6886,213214.05561648088
5083,249374.90326218546
7467,111723.92108492248
14068,211044.26365601088
2080,175724.55872142204
10865,148557.41829851028
13516,184934.84473658304
14150,206627.13043030348
7609,103669.81495679023
2144,299782.28701764316
10357,203215.3511955545
2396,264626.10065486253
1526,110472.27834991946
10890,243653.34550477567
8638,319191.81765650277
6050,250842.84694237533
7639,97992.89676582286
10544,186664.47192064207
9577,221613.92193755583
13195,213031.43321482601
3484,217110.02898811025
16668,387113.1620073773
7171,182907.9573130439
8547,209590.5232420898
12735,217321.58724085573
9093,192229.46644999553
15323,296463.89340880164
14897,141608.20704811352
5135,133722.06120734557
5327,233820.33153191675
13133,267721.546519668
1676,276270.1724979605
16296,279963.84132407303
1095,156117.1042964329
12528,157525.00377419297
7348,267298.6313063592
11663,168724.7912936945
1803,214674.85397568718
1510,237614.21200539774
16045,202864.54074160144
2900,144116.26480718036
3236,176197.2017301769
1318,197827.87695763138
14948,224956.9034620579
7840,306829.2804545892
15325,180710.50506075335
8700,137736.60641831838
15706,201440.67778983223
14449,152376.41488985962
16117,174878.58267205957
4529,183923.90111266638
11199,197602.50681934456
4052,386466.5323461506
821,212194.53133880635
68,263800.2628955596
554,109580.73607189483
452,192414.46166685186
11394,302153.5798621056
11393,173358.4120860757
9535,173427.1275531064
4024,187881.96876993845
10069,208673.23326949056
12007,154315.640718232
12368,410879.2245433429
1259,336688.2440077581
1124,317084.5408757678
3707,189813.2816556313
8767,171161.93721580043
1919,157950.41252160448
16741,153583.8174943057
6664,282933.5531488282
5688,342501.86064683885
7799,166246.72976918434
14843,351308.0999242972
7532,156040.64834233874
8133,146478.66510639797
6264,326046.71115860314
4125,171368.71682141357
2410,168930.23126265564
13607,204247.09080058069
1716,268281.4591159406
1370,130249.3914449838
2273,332863.4611370551
15298,324528.7038476991
4284,266976.30574724247
12303,150908.25126091408
7808,138494.34010267176
2203,154151.19334830772
7237,140473.74426128733
15864,148202.42933320574
2844,163579.20505064414
5729,141348.31100163105
11812,407509.5432984539
1779,139267.91564656797
6442,145264.3596988872
6160,238283.78403686758
8266,211253.45480842033
9903,156040.63918462663
2867,145357.04425013877
6998,174308.89638573505
13932,169969.9711916749
12587,167372.11021181842
3611,270516.1299459092
2646,277111.10681920545
1890,157316.1485390065
860,227953.03542106375
14187,206688.48802182544
12569,276004.6690611809
1276,83105.20425473718
12025,222140.92670371747
4890,353838.479066438
14410,276433.4413664573
10352,290226.09205760155
11407,220774.73723941573
10384,172181.26898404228
7622,235860.6218294633
12578,162053.46046233998
15820,180918.45395727686
563,198881.46534210525
15226,168598.13671086653
6396,211425.33848179894
6247,149113.4535751635
3339,149033.53079243115
10975,275487.90167313884
7475,102941.0487872467
11129,209703.2739632708
3051,264822.31224678876
10232,247976.1692632269
14106,178612.08128681022
5502,235165.20129218008
4558,69549.07261145237
4181,145962.9095072875
8426,123902.85616601871
6611,156977.8547050606
14641,143774.28283846824
15539,273424.65421498084
13119,153449.90144244616
11716,189426.5960949031
7316,258094.12419289642
7791,114349.57443050353
13034,300798.9957212099
1068,320056.9864487429
4060,156160.15923228502
10172,216406.70560591551
2591,165031.17695133018
12494,328627.6071856568
7828,339878.60810036794
15284,191953.7750373854
7947,166351.02889080538
16335,216477.12897683203
10234,358225.94132604724
2797,256202.64253307995
5341,251198.92881756352
3059,264808.9449178758
1559,68914.45610133286
15320,276382.4499840849
10284,379034.11104776064
4134,229563.92917573385
4481,210435.36233153625
7222,155455.93222942707
4062,232921.5318436031
2192,181870.33265633762
9637,178627.55140237536
16236,175601.07705286262
4272,169298.60937829045
9406,275325.4468340038
14309,224492.33902307026
1946,250182.84817991316
16235,236116.74648947254
7146,174213.3326499436
16784,247747.64749622828
349,324868.2799284146
6251,165512.4883613548
5128,378102.1294586839
11718,183576.8434113907
16721,88359.02950619087
12517,183706.6924628733
15961,187754.2563615952
9428,153908.79431309548
14541,145878.76671814057
10168,111232.18303114217
11270,150970.57268760307
13210,200685.02540334102
11518,163679.09383984233
12612,185356.7149100987
16352,117025.15557841837
9935,142896.69700087304
15521,331781.0142136603
11482,194142.3259445197
11443,156388.72341357707
9459,257658.16303231346
9218,169350.39752061022
854,138258.6777386467
5619,132712.58747411295
9208,192354.2844184243
4391,141518.06333273894
15207,146289.29603491758
7183,187440.64710265794
16442,218918.4883343269
7936,87424.72276841186
10606,310371.347320486
4979,152500.22664278687
4854,256924.08041838073
16476,125187.39927792843
10516,165477.99738940885
16261,295555.5920580812
90,290550.16622536135
5433,181698.5283363782
14338,147734.59569517887
13487,215000.80575304682
8211,504418.37054144085
170,147689.49489176917
14051,100062.03896375571
10686,198547.5991344512
7595,317290.6855090068
6777,274471.9920366882
14661,167743.1113556415
13991,291123.5180143406
16795,174086.4563434161
2740,149070.96286000335
7368,331528.39709778805
2413,254673.8259486867
1852,481813.5886345886
15200,284268.8490990347
8467,338905.79815549613
16379,297997.58085985243
3375,175628.35869061918
5945,462469.3849320004
2641,190158.15816889
2837,307684.09283211944
3498,208110.59254212375
10876,153194.03924868334
1285,218128.50872357294
9285,239966.0678909537
4015,327061.8876502073
2526,183658.23651556083
7814,187397.0218726946
7117,233899.64036466696
12359,120657.17077515794
3303,265216.1220063154
13874,188368.7151070768
5484,194056.64349181872
15067,153143.54994493508
12639,223711.1206110009
3388,213881.72157760843
4256,202549.37001964907
15738,170397.88657565258
14049,157645.64810519954
15780,183772.69972368737
9564,176897.68169206165
11910,218229.31336735192
11315,212889.20671054712
1733,143145.4640310455
3910,368371.72308660747
7552,481207.0085174979
254,199628.1287871687
5222,192593.74754300527
8314,249133.81712191916
16743,153114.03145915494
10335,108528.01853385608
8226,280474.34042005386
12254,242741.0392075298
13152,207061.11584888693
15020,206120.31706816627
16349,225534.9241978959
11924,163698.36900348603
12543,187780.02593184102
14114,224140.97747589898
12318,259732.1218119011
15383,181293.7201559796
6679,204667.34862289095
635,181357.48970105874
15993,293638.65520718833
11375,182922.8594579236
11216,179599.40146589768
15401,229742.17974663203
11301,153052.3299292676
13804,286888.0550384203
10839,190778.1671707556
1588,337859.6675690429
3596,197197.82104714343
5816,183495.7938164356
8099,146097.27939949487
6551,214393.26339076104
14075,383858.960738653
13431,206453.0818027627
9481,333376.35700453754
5295,148983.41490501267
15859,356740.2593739494
10634,420761.82454804884
444,220420.35127636473
11686,273390.5530884693
1213,207121.3863887448
13970,137708.12338534134
6849,424279.5870710526
9911,236998.05966410402
5649,159082.0161790359
7184,151335.836475127
5877,289076.5582623142
1655,230239.0931378315
15301,207523.49695851086
12389,240401.58551605325
5241,274296.92442723666
7048,164203.62029136362
10574,136153.31460764032
8593,173697.32531573978
4752,182767.75313368373
14663,180381.46060404606
10994,198991.65501895748
87,75325.34236030823
5132,124850.51652346386
6372,425438.3721224639
7411,343157.0606956114
3319,244997.48604359655
9355,121749.47593354268
5139,281984.8450046527
56,320646.1867971073
3249,161173.35234098986
5047,79371.22589759687
13238,288235.74332064757
2190,230827.18942187206
15599,171278.4450464588
6542,160220.258999797
1968,166144.71674910397
5630,158925.99067513645
9157,215007.59610411778
789,173874.81093793415
1413,273336.68834808725
12514,283417.73114240955
13459,146551.4313866836
1345,255994.58454054783
4034,208646.23916309723
15169,146715.54579704217
6770,242922.47319228726
3334,183249.25545504183
12998,163462.78728687076
15870,224823.78296689392
1871,153983.0421922299
5770,151349.12864033974
13196,106398.09319959577
7633,219463.38924963414
10699,213712.0996675091
15470,212554.89431548503
1903,540130.4506323519
13860,246849.29147291134
7649,182882.45954584712
11043,202174.8684222088
2922,237445.44658523894
7538,277063.66760898393
9477,118336.13440000007
117,395347.4136666748
1457,250620.02383407907
7082,166740.3423219358
3053,265086.9423615605
12522,118658.6015358292
5744,411301.7229102683
13566,389278.4194370202
1464,146169.34707195652
3852,117536.66028875647
9557,220132.6788209794
14719,379655.7826505822
13978,119877.80054336449
3286,152381.92276432624
13019,345765.51798351406
1421,135901.1881276183
13502,180241.5672762358
14811,121619.96044639232
9297,258708.85194733087
7749,428937.36074221035
16555,140043.66668688515
14576,188027.75765690263
12766,157467.00898182718
4679,157045.85833614392
10033,209935.08278851263
11231,246439.30554367136
15112,146243.57747581662
10617,192759.66288894828
2175,173187.53237925825
16502,467578.56387556373
10106,189064.61494135574
12561,149508.2211508376
15907,314955.84125945886
8069,121309.98335410042
8316,136046.13613679548
12343,247734.60161211036
12092,162335.33025495498
1527,191934.7004965636
10010,220840.2406369037
655,109430.97688237386
10549,147794.1124263333
3248,120106.49239155083
13499,320474.0840321908
14959,201813.20317531843
6070,169163.82258166617
11360,251276.70272977388
12102,205257.64981901183
11870,316083.07700724265
3713,105212.09188207233
3230,146415.99185883754
7742,229538.82035695668
15092,329154.5106094544
8728,337637.2026496646
3386,143087.6797221473
9409,148680.2128104975
16545,257694.51228284906
3127,165125.3622237247
11344,182027.34029298698
2112,226695.02422008026
7310,228894.9516347628
6313,209784.2336488596
3681,418589.4867571199
5114,271527.3934443877
270,149409.6487516146
14350,187562.5208458782
12223,368127.91667136014
1066,153195.37592626983
16116,300014.9628365034
11410,491288.45489239297
4088,146819.68726487263
5956,190266.11590596865
14669,138955.72595940714
13871,136800.64219672172
4126,218452.82232375327
12114,193455.50347629085
16607,168661.88547239173
4266,222523.75529680456
13518,193856.5011841777
11856,373083.77253476187
3885,245203.3398976868
8891,171312.14028578674
4964,172232.41835165472
7696,161200.40588232715
6894,122161.84249394141
9766,156358.01804708206
4800,151673.03498457835
2840,187933.73774186228
4743,173262.13351240466
13562,380621.6620073227
8301,203445.49669302383
5405,186462.31715577218
1535,158853.4658644676
9073,128346.12682002084
1698,345158.6361184214
12262,239112.14320728852
6794,183141.8696923271
12701,186484.8869610572
8432,169842.75604594738
13540,142808.04238158162
8629,145463.369292308
1440,180309.36210291475
8596,208391.93164415535
9575,278920.81639560504
14976,99986.07733352408
3149,228970.7071090754
5157,140481.37560392337
10748,170947.97658770488
9719,336446.03190499806
6376,190435.31242594047
9733,167687.09307289514
4749,200980.4624906394
4994,421245.36250576726
538,151567.09569779405
5512,125384.32797343543
9778,161164.0575346334
9761,141771.77843777274
3174,420105.75987625076
13429,185322.0199602272
10467,71942.22592836857
14129,197078.960674715
13608,205256.58828672685
11106,138716.46183807534
12048,161655.36348740818
1054,362190.8490432758
3582,347750.2619566949
1566,148448.24967073643
11529,153583.5577667186
11859,143199.83912820456
10582,145985.32582228768
14907,299874.1161175347
14039,155187.54508519568
10489,155096.68248188877
3331,306891.10367053485
10153,241548.69708050825
5271,151523.82607836858
11871,392683.6742568957
776,130988.19204344004
3994,130841.93604194013
9433,69066.50403925673
14275,147479.27473606108
8030,275527.12004149926
8169,257252.02831013632
8053,191355.27287944194
4822,238350.28099851793
13197,213376.6329791035
13634,248366.76113338792
8951,219039.9619097585
12176,239803.85701581906
15471,137727.44616281518
14962,124825.38997542969
12512,133224.40914057838
8697,341658.08593362273
7095,216370.83355998358
13639,191944.9730828322
16660,183985.4970284327
5848,151033.53705114056
5386,167692.07116380133
10880,281728.5088933802
3954,181521.97139477474
13426,238252.6419114126
5966,219251.9583543184
16315,309451.0319002999
7455,189374.52259155526
11071,236813.14432228552
14740,210814.7396902014
16087,190918.5276114789
8931,233786.2932472164
15289,171252.92765188107
16089,251768.60678485408
12128,188209.2390995171
4724,217224.48413750634
8585,207344.712098316
7188,241232.56475372214
5423,147724.3390937334
10488,195118.60344353228
5980,223057.29957122717
8376,236905.48638752245
12397,124430.28200629019
16496,159995.17542806093
4891,255897.43410897366
9710,141608.75727594105
6339,177183.80824212998
244,226503.4549561055
5002,223772.0890113659
5358,177399.5892832766
7636,148130.58658926465
9361,323647.6725969759
3601,106293.78376242737
15755,151449.55515778108
172,185829.7438550395
3037,349325.0487714173
577,197832.7430554401
3607,204152.42440091536
2515,110721.72282886802
10413,158539.45742494622
10511,214917.42699106166
4637,369739.29719787114
12736,281788.4647974655
9534,241733.82280955647
11641,160007.83859945598
10419,266022.7062821068
15313,145235.73667527884
14915,204913.70513658266
12409,355662.0037666245
9405,130567.06960079407
14066,199332.63437633324
14108,199705.9640881419
11931,235909.7988020646
11464,297511.18528345326
926,147349.05986434175
11190,220136.949165667
10260,182925.51175996696
12712,208625.8454337421
1234,216995.04620860156
11608,106406.73639194077
3776,254523.64039341416
4881,206842.619620219
10266,210064.60072450968
3262,247630.5195441068
3576,364223.7318079374
16604,426357.6290046068
8041,158773.17473827963
10691,239710.35196895446
8357,184254.02621174094
11661,148634.59198592248
4453,248049.29763622952
15936,219425.75731158673
8463,291326.52269121446
15770,227692.36534909482
466,171723.6742297597
14965,90159.483987333
11227,176815.64485382626
9894,291700.0125798128
11746,203515.02358928666
4118,149429.2896656969
756,347426.2978614947
15589,187884.85280838405
109,389752.4306659909
5778,226362.45608995896
1731,88346.76096950917
3450,145413.31585014446
2961,201631.89096349466
222,180214.031874048
11454,326322.8530604084
7339,188314.5495416775
12096,103383.48653240946
14074,210639.5261917633
4058,191065.10281328595
6603,267252.86447394564
3289,121961.92851531053
16681,279310.50285390066
8200,331076.65384145564
3343,220429.89831406067
7802,183805.78219416618
2082,317832.38775536366
217,255324.04263369436
1720,181506.57021194056
7224,260681.13226977375
6176,137889.81797691516
12571,260168.275611341
16666,290151.8733714517
8908,191906.4278113682
6914,174003.19916092328
5428,204880.86820102044
381,183822.17618823226
3991,189899.24276302793
16365,257701.0772531234
1046,183261.24300083477
391,154048.17232677503
9212,351117.2271220689
3022,190578.03845657792
9961,112272.14080007334
6764,397981.4517672775
7720,180549.68619771293
4809,222913.5382313074
8877,260751.10935385418
7817,189295.61606315395
10614,115833.01250347524
5553,206554.34788587305
16488,135003.7348222186
11002,169080.06893829408
13592,289408.49651776865
15050,226549.50343593626
13553,281166.04241707973
9041,161988.56292257397
5461,377002.91392321646
16274,419284.78342321137
2138,123435.88203700344
6245,165521.40202006375
8245,213299.48424440966
6491,217657.45195636118
13218,197001.33032897775
13101,102181.47884750675
10462,147946.56645419134
4079,178887.06392991834
1506,514002.5173711607
14107,133693.07256115603
12215,273894.3267382223
11576,279934.30443077674
10567,203013.26536892066
12713,210594.50367713862
1468,521143.65875607694
2549,269608.4195184587
4172,230871.16985293373
12380,234109.55114915478
3513,102656.51310947306
8165,284081.0596850705
1127,212791.32522753693
14601,360900.03835669026
15526,344586.7686278475
986,376128.4848370871
14968,213430.81480680246
9348,222523.92562319362
6317,252266.86648354874
7497,89346.4645352265
5079,302086.39059577376
528,182580.48471852194
10964,142009.66439024595
5812,320278.1129650655
11022,220932.33297974142
16251,140355.3788753077
5863,113656.36547654799
8664,218682.58917869127
5396,154840.88186514107
6917,271212.8251075321
12776,124163.47221260639
473,268614.45452534157
13333,217976.02022206772
13023,193926.04716797505
7357,198936.64865223825
10955,514081.17374420183
11914,277604.3637684722
12535,148329.96906175287
11205,137945.0631264964
13209,187718.2577234439
16119,419499.3342688291
2174,279088.28803597676
4834,218093.54471689404
10151,186995.0582314799
5584,203838.750467831
6672,217956.62410943702
12858,238687.83600025863
5106,184132.18852204413
8884,180629.46987437908
13766,178279.9781739168
12556,135179.7058885552
12910,235166.13328531836
6258,128892.2093504668
7100,243187.6124165593
1793,179267.3841087982
3335,176484.7887189018
12835,181685.35356544872
10591,140599.5343985934
15707,238773.2529096115
16389,171619.25621780768
7440,318777.0696717899
6293,179869.5886016418
3937,192964.92692474398
16527,205955.46788046812
5102,244593.3832422575
10734,331335.53864179016
7986,153681.49263856144
6495,112934.97367645269
9571,225772.25241604922
5131,208361.5156932484
10761,217561.3208563761
143,457853.6598991063
13829,173189.61164627597
13662,242490.2581151866
1771,144344.28285649064
5448,206811.4678411657
8594,163433.92802476475
12038,263653.3945253862
16471,154351.27729071747
16764,147896.8023278618
1282,155547.71351617284
15101,270980.86003970227
9473,134430.61163977627
2324,438783.4838618606
14448,243329.2001574748
6000,71947.00433723131
2077,127754.91558053985
12960,247812.08896946837
15837,203270.23454543587
8805,237352.8716774796
9987,231822.7326598589
1580,237933.67372404438
11089,128033.13541995717
10926,228214.62265366863
12773,414625.878019467
6490,254630.26168476607
10858,124455.48910032334
2831,107696.02910736078
16326,144137.52260380925
371,182636.57519329895
8852,184751.88118770375
6713,297610.69105558546
4230,203120.12697021064
3639,218741.28151829756
3642,199724.94749414863
5149,209513.90006954697
2861,189463.11389178465
13300,88347.29352369723
2807,261795.41717296
5919,100798.28689831491
12716,498554.32968071493
4271,233743.10848055442
16055,265154.075166839
3747,361922.6628730307
5857,209214.53045835442
6884,308496.5335957229
16027,280373.8235262243
3512,373893.4434747962
5181,183721.2450265586
16732,271690.0191654514
1908,187894.28536798005
12082,163619.24766918953
7286,133581.0326012932
8216,133518.0846440022
6929,319562.9125414183
3950,352239.0470550425
12479,181887.79291952722
877,145753.21854906593
1366,192224.52507357343
384,133853.52432269178
5767,205320.96934750688
6910,154988.7881726171
187,195957.91279831584
10164,310273.5342833277
8603,229282.80797684417
15834,207380.28247094137
3078,126027.20570112114
3479,244183.89350081555
6671,223252.65979462268
6078,153791.79504138
16271,160354.56404271733
16191,167104.5797462019
11544,176487.11741787856
7781,184143.94042022128
14918,251953.59421861087
6238,167330.09737995683
12989,225520.79971845922
11907,194910.50250624237
9696,160712.38326994845
14084,307047.88553681044
3895,149777.6998399274
4367,184273.1177498215
8453,65790.24131458686
7638,326529.459235111
8373,239684.97428106712
4674,181717.63554625754
15787,151216.60642842486
5903,265959.03340231726
13679,191710.85222319793
9018,311615.28784629656
15823,255631.66909257666
13289,153113.08581681803
9896,190205.43304836404
14436,178028.54182660635
5547,241138.78476344372
4048,263051.1728233905
16579,205542.22444446041
8550,183244.2180639207
9385,292371.35802966694
5242,154874.9810909532
31,221136.2440486235
6144,277849.7617541633
3990,192420.89466265828
2523,82252.75070772643
12608,259127.62921845913
7234,180669.87940349046
15264,194720.5546613728
9623,221546.7570359465
3161,320730.32042167394
7425,100800.92234089419
13021,304732.46634491254
4044,149645.1048088897
15411,236135.65341181456
979,315006.10428944277
5514,235238.648816138
4817,167123.76325441586
2115,185851.3729605791
10571,239546.00607322252
8992,224710.8643200604
15546,190817.94954677587
11359,130657.44240555039
11972,179508.66927570206
12838,167611.7425070096
5948,126296.3545308721
422,311228.8368771933
4855,146727.08110782917
16197,122416.4748581334
8926,345251.9202358717
5703,190679.099016718
8848,206567.2320237675
7039,310984.01298505143
3806,163308.1220984802
15154,215700.84649398408
13132,174585.89871122193
7438,203420.26852802653
4398,235169.5222956365
2440,187984.19724745583
3751,176294.41049944967
1476,176132.43609942525
2264,233991.63292464364
16444,166861.90547318858
10704,170698.29826914705
4033,155503.54703903827
4508,115302.46553942822
16290,240038.62384581327
10387,194229.9366775738
5457,147341.74318711116
4910,284340.9213539336
7451,219676.03366043716
10732,197044.39993238458
8015,131275.62157733843
6148,181922.09508244004
5892,255598.80478156309
7825,217256.40708830717
6851,237102.08440541624
6633,185969.78344948433
2139,289094.346814168
10213,251921.135116112
2830,231258.1408744388
13907,140960.0563880741
15897,345404.3820959639
8311,176562.77850286957
14230,197836.46697408397
3878,195784.79741189218
13732,175036.26130506914
12110,180954.33455424593
10675,350932.92801878805
12946,130623.09238749396
16754,232532.76527467166
4394,268010.20910835086
16728,161707.39060290396
14378,303095.90231588983
9949,168885.9140466728
994,184083.30578582876
13258,148501.94783544974
5883,334352.40198352374
6933,314471.1803469112
13193,227068.1641303362
13286,162309.03398969854
13407,352569.95164042636
7512,118567.7170989212
7221,198911.204623785
14428,143495.25857137013
1740,200625.39042647486
3,136508.64885483863
12952,215367.0921855987
11537,145651.92672547064
2558,138447.19848522128
14081,242524.61504025242
3517,254833.78899844553
7149,225810.58776826056
15777,111817.07795269745
8995,253673.17453512864
826,271533.517103141
509,254242.21529214844
14875,225140.96776149384
6591,172889.34544815536
11283,104468.82501267936
9897,256179.96062929888
14902,188429.47874190996
14291,175480.12886140577
3162,233730.90118793334
4206,204324.98622984634
11580,183350.70704441168
2007,208918.3461724224
14939,257746.55148264434
13572,182680.69718866103
